date,cod_distrito,distrito,cod_barrio,barrio,Gender,Number
2023,12,Usera,122,Orcasur,hombres,6987
2023,12,Usera,122,Orcasur,mujeres,7403
2023,12,Usera,123,SanFermín,hombres,11246
2023,12,Usera,123,SanFermín,mujeres,12352
2023,12,Usera,124,Almendrales,hombres,10755
2023,12,Usera,124,Almendrales,mujeres,12079
2023,12,Usera,125,Moscardó,hombres,12531
2023,12,Usera,125,Moscardó,mujeres,14048
2023,12,Usera,126,Zofío,hombres,6681
2023,12,Usera,126,Zofío,mujeres,7701
2023,12,Usera,127,Pradolongo,hombres,8438
2023,12,Usera,127,Pradolongo,mujeres,9440
2023,13,Puente de Vallecas,13,Puente de Vallecas,hombres,114542
2023,13,Puente de Vallecas,13,Puente de Vallecas,mujeres,127061
2023,13,Puente de Vallecas,131,Entrevías,hombres,16976
2023,13,Puente de Vallecas,131,Entrevías,mujeres,18423
2023,13,Puente de Vallecas,132,SanDiego,hombres,21593
2023,13,Puente de Vallecas,132,SanDiego,mujeres,23511
2023,13,Puente de Vallecas,133,PalomerasBajas,hombres,18947
2023,13,Puente de Vallecas,133,PalomerasBajas,mujeres,21530
2023,13,Puente de Vallecas,134,PalomerasSureste,hombres,20491
2023,13,Puente de Vallecas,134,PalomerasSureste,mujeres,22671
2023,13,Puente de Vallecas,135,Portazgo,hombres,13471
2023,13,Puente de Vallecas,135,Portazgo,mujeres,15270
2023,13,Puente de Vallecas,136,Numancia,hombres,23064
2023,13,Puente de Vallecas,136,Numancia,mujeres,25656
2023,14,Moratalaz,14,Moratalaz,hombres,42212
2023,14,Moratalaz,14,Moratalaz,mujeres,50602
2023,14,Moratalaz,141,Pavones,hombres,4035
2023,14,Moratalaz,141,Pavones,mujeres,4779
2023,14,Moratalaz,142,Horcajo,hombres,3029
2023,14,Moratalaz,142,Horcajo,mujeres,3310
2023,14,Moratalaz,143,Marroquina,hombres,11962
2023,14,Moratalaz,143,Marroquina,mujeres,14158
2023,14,Moratalaz,144,MediaLegua,hombres,7828
2023,14,Moratalaz,144,MediaLegua,mujeres,9495
2023,14,Moratalaz,145,Fontarrón,hombres,7876
2023,14,Moratalaz,145,Fontarrón,mujeres,9457
2023,14,Moratalaz,146,Vinateros,hombres,7482
2023,14,Moratalaz,146,Vinateros,mujeres,9403
2023,15,Ciudad Lineal,15,Ciudad Lineal,hombres,100759
2023,15,Ciudad Lineal,15,Ciudad Lineal,mujeres,119586
2023,15,Ciudad Lineal,151,Ventas,hombres,22868
2023,15,Ciudad Lineal,151,Ventas,mujeres,27350
2023,15,Ciudad Lineal,152,PuebloNuevo,hombres,28982
2023,15,Ciudad Lineal,152,PuebloNuevo,mujeres,33858
2023,15,Ciudad Lineal,153,Quintana,hombres,11449
2023,15,Ciudad Lineal,153,Quintana,mujeres,14020
2023,15,Ciudad Lineal,154,Concepción,hombres,9402
2023,15,Ciudad Lineal,154,Concepción,mujeres,11539
2023,15,Ciudad Lineal,155,SanPascual,hombres,8349
2023,15,Ciudad Lineal,155,SanPascual,mujeres,9978
2023,15,Ciudad Lineal,156,SanJuanBautista,hombres,5813
2023,15,Ciudad Lineal,156,SanJuanBautista,mujeres,6632
2023,15,Ciudad Lineal,157,Colina,hombres,2973
2023,15,Ciudad Lineal,157,Colina,mujeres,3596
2023,15,Ciudad Lineal,158,Atalaya,hombres,691
2023,15,Ciudad Lineal,158,Atalaya,mujeres,931
2023,15,Ciudad Lineal,159,Costillares,hombres,10232
2023,15,Ciudad Lineal,159,Costillares,mujeres,11682
2023,16,Hortaleza,16,Hortaleza,hombres,94100
2023,16,Hortaleza,16,Hortaleza,mujeres,104291
2023,16,Hortaleza,161,Palomas,hombres,3404
2023,16,Hortaleza,161,Palomas,mujeres,3518
2023,16,Hortaleza,162,Piovera,hombres,7211
2023,16,Hortaleza,162,Piovera,mujeres,7830
2023,16,Hortaleza,163,Canillas,hombres,18485
2023,16,Hortaleza,163,Canillas,mujeres,21301
2023,16,Hortaleza,164,PinardelRey,hombres,23825
2023,16,Hortaleza,164,PinardelRey,mujeres,28206
2023,16,Hortaleza,165,ApóstolSantiago,hombres,7344
2023,16,Hortaleza,165,ApóstolSantiago,mujeres,8091
2023,16,Hortaleza,166,Valdefuentes,hombres,33831
2023,16,Hortaleza,166,Valdefuentes,mujeres,35345
2023,17,Villaverde,17,Villaverde,hombres,76131
2023,17,Villaverde,17,Villaverde,mujeres,82907
2023,17,Villaverde,171,"VillaverdeAlto,CascoHistóricodeVillaverde",hombres,22826
2023,17,Villaverde,171,"VillaverdeAlto,CascoHistóricodeVillaverde",mujeres,24991
2023,17,Villaverde,172,SanCristóbal,hombres,8586
2023,17,Villaverde,172,SanCristóbal,mujeres,8684
2023,17,Villaverde,173,Butarque,hombres,10306
2023,17,Villaverde,173,Butarque,mujeres,11010
2023,17,Villaverde,174,LosRosales,hombres,18121
2023,17,Villaverde,174,LosRosales,mujeres,19687
2023,17,Villaverde,175,Ángeles,hombres,16292
2023,17,Villaverde,175,Ángeles,mujeres,18535
2023,18,Villa de Vallecas,18,Villa de Vallecas,hombres,56726
2023,18,Villa de Vallecas,18,Villa de Vallecas,mujeres,60775
2023,18,Villa de Vallecas,181,CascoHistóricodeVallecas,hombres,19413
2023,18,Villa de Vallecas,181,CascoHistóricodeVallecas,mujeres,21004
2023,18,Villa de Vallecas,182,SantaEugenia,hombres,11381
2023,18,Villa de Vallecas,182,SantaEugenia,mujeres,12495
2023,18,Villa de Vallecas,183,EnsanchedeVallecas,hombres,25932
2023,18,Villa de Vallecas,183,EnsanchedeVallecas,mujeres,27276
2023,19,Vicálvaro,19,Vicálvaro,hombres,40580
2023,19,Vicálvaro,19,Vicálvaro,mujeres,43224
2023,19,Vicálvaro,191,CascoHistóricodeVicálvaro,hombres,17009
2023,19,Vicálvaro,191,CascoHistóricodeVicálvaro,mujeres,18510
2023,19,Vicálvaro,192,Valdebernardo,hombres,8330
2023,19,Vicálvaro,192,Valdebernardo,mujeres,9141
2023,19,Vicálvaro,193,Valderrivas,hombres,8589
2023,19,Vicálvaro,193,Valderrivas,mujeres,9171
2023,19,Vicálvaro,194,ElCañaveral,hombres,6652
2023,19,Vicálvaro,194,ElCañaveral,mujeres,6402
2023,20,San Blas-Canillejas,20,San Blas-Canillejas,hombres,76154
2023,20,San Blas-Canillejas,20,San Blas-Canillejas,mujeres,85065
2023,20,San Blas-Canillejas,201,Simancas,hombres,13560
2023,20,San Blas-Canillejas,201,Simancas,mujeres,15205
2023,20,San Blas-Canillejas,202,Hellín,hombres,4375
2023,20,San Blas-Canillejas,202,Hellín,mujeres,5180
2023,20,San Blas-Canillejas,203,Amposta,hombres,4258
2023,20,San Blas-Canillejas,203,Amposta,mujeres,4868
2023,20,San Blas-Canillejas,204,Arcos,hombres,11932
2023,20,San Blas-Canillejas,204,Arcos,mujeres,13422
2023,20,San Blas-Canillejas,205,Rosas,hombres,14727
2023,20,San Blas-Canillejas,205,Rosas,mujeres,16024
2023,20,San Blas-Canillejas,206,Rejas,hombres,8495
2023,20,San Blas-Canillejas,206,Rejas,mujeres,8904
2023,20,San Blas-Canillejas,207,Canillejas,hombres,13528
2023,20,San Blas-Canillejas,207,Canillejas,mujeres,15539
2023,20,San Blas-Canillejas,208,ElSalvador,hombres,5279
2023,20,San Blas-Canillejas,208,ElSalvador,mujeres,5923
2023,21,Barajas,21,Barajas,hombres,23332
2023,21,Barajas,21,Barajas,mujeres,25314
2023,21,Barajas,211,AlamedadeOsuna,hombres,9397
2023,21,Barajas,211,AlamedadeOsuna,mujeres,10288
2023,21,Barajas,212,Aeropuerto,hombres,965
2023,21,Barajas,212,Aeropuerto,mujeres,937
2023,21,Barajas,213,CascoHistóricodeBarajas,hombres,3519
2023,21,Barajas,213,CascoHistóricodeBarajas,mujeres,3865
2023,21,Barajas,214,Timón,hombres,5702
2023,21,Barajas,214,Timón,mujeres,6347
2023,21,Barajas,215,Corralejos,hombres,3749
2023,21,Barajas,215,Corralejos,mujeres,3877
